REGION TYPE,REGION,YEAR,WEEK,%UNWEIGHTED ILI,AGE 0-4,AGE 25-49,AGE 25-64,AGE 5-24,AGE 50-64,AGE 65,ILITOTAL,NUM. OF PROVIDERS,TOTAL PATIENTS
States,Maryland,2020,46,1.71087,3604,3093,14186,10535,3464,3052,649,64,37934
States,Massachusetts,2020,46,0.96886,48424,5871,5781,101,35,65,584,93,60277
States,Michigan,2020,46,0.430162,15525,1952,2129,18,75,61,85,67,19760
States,Minnesota,2020,46,0.646858,28923,612,6621,351,1142,381,246,83,38030
States,Mississippi,2020,46,1.87213,4257,5903,960,715,111,19,224,31,11965
States,Missouri,2020,46,1.38452,5602,17574,1468,1497,86,136,365,48,26363
States,Montana,2020,46,1.00731,3301,1927,97,265,202,363,62,31,6155
States,Nebraska,2020,46,1.34323,3308,5674,812,36,159,1327,152,70,11316
States,Nevada,2020,46,1.40744,7631,259,254,19,2,219,118,27,8384
States,New Hampshire,2020,46,0.417755,332,1421,101,4,2,55,8,11,1915
States,New Jersey,2020,46,2.80562,8422,8735,2681,4521,1226,256,725,35,25841
States,New Mexico,2020,46,2.09635,17930,571,565,714,392,149,426,46,20321
States,New York,2020,46,1.16537,9627,22237,6256,5057,2604,2444,562,125,48225
States,North Carolina,2020,46,0.935279,7684,21658,44245,4688,3771,4773,812,138,86819
States,North Dakota,2020,46,2.41235,346,350,1552,781,35,45,75,11,3109
States,Ohio,2020,46,1.52921,12232,812,334,92,1,0,206,36,13471
States,Oklahoma,2020,46,2.72408,5137,280,225,32,15,1,155,20,5690
States,Oregon,2020,46,1.66506,25315,7788,1953,31,52,55,586,86,35194
States,Pennsylvania,2020,46,1.39202,12634,37185,7252,2894,252,558,846,102,60775
States,Rhode Island,2020,46,0.842625,2559,609,8046,236,9,290,99,28,11749
States,South Carolina,2020,46,1.73898,2501,6682,2081,131,93,13,200,25,11501
States,South Dakota,2020,46,0.964519,504,6074,92,1529,74,436,84,32,8709
States,Tennessee,2020,46,1.64808,3950,22076,7827,612,2,58,569,111,34525
States,Texas,2020,46,1.95164,39191,8906,3111,484,476,1018,1038,80,53186
States,Utah,2020,46,1.13928,4978,7883,3626,1392,996,1752,235,50,20627
States,Vermont,2020,46,1.2008,1429,1009,197,202,5,156,36,12,2998
States,Virginia,2020,46,1.12169,76084,5,7065,6815,632,422,1021,162,91023
States,Washington,2020,46,0.91421,7793,3520,849,2146,1449,760,151,50,16517
States,West Virginia,2020,46,0.778367,1336,5594,7677,36,228,32,116,48,14903
States,Wisconsin,2020,46,1.08872,669,8372,8952,275,32,162,201,36,18462
States,Wyoming,2020,46,1.13717,858,1455,328,594,913,73,48,16,4221
States,Commonwealth of the Northern Mariana Islands,2020,46,0,0,0,0,0,0,0,0,0,0
States,Puerto Rico,2020,46,6.13982,136,1393,43,52,20,1,101,5,1645
States,Virgin Islands,2020,46,0,301,992,25,53,0,2,0,4,1373
States,New York City,2020,46,0.937274,48864,10955,10564,5357,2118,2268,751,68,80126
States,Alabama,2020,47,1.368,5639,10621,15282,6105,3610,629,573,90,41886
States,Alaska,2020,47,1.16279,1171,1434,310,4,3,2,34,12,2924
States,Arizona,2020,47,1.5406,13625,1262,950,1,0,0,244,34,15838
States,Arkansas,2020,47,1.28683,6387,6505,3171,15,4,4,207,51,16086
States,California,2020,47,1.577,67923,301,221,73,100,120,1084,118,68738
States,Colorado,2020,47,1.24283,12300,8143,614,3403,900,2882,351,63,28242
States,Connecticut,2020,47,1.2923,39212,2766,18,33,34,110,545,73,42173
States,Delaware,2020,47,0.836158,1826,5793,188,6,134,903,74,16,8850
States,District of Columbia,2020,47,2.45089,897,3234,871,265,17,61,131,4,5345
States,Florida,2020,47,0,0,0,0,0,0,0,0,0,0
States,Georgia,2020,47,2.2012,23621,1813,18233,18789,681,1873,1431,93,65010
States,Hawaii,2020,47,0.738786,771,194,509,331,36,54,14,18,1895
States,Idaho,2020,47,1.26287,4274,136,300,662,507,4415,130,34,10294
States,Illinois,2020,47,1.39575,20554,40761,3965,1164,1325,4092,1003,187,71861
States,Indiana,2020,47,1.68622,2633,30340,785,5134,4032,4816,805,109,47740
States,Iowa,2020,47,1.44601,2550,1889,707,80,34,65,77,16,5325
States,Kansas,2020,47,1.92234,369,706,1,5349,3165,918,202,25,10508
States,Kentucky,2020,47,1.4201,22493,2872,377,266,1125,682,395,87,27815
States,Louisiana,2020,47,1.00961,21067,14880,703,37,48,12,371,89,36747
States,Maine,2020,47,0.527215,12411,610,392,34,11,9,71,53,13467
States,Maryland,2020,47,1.77098,7442,18579,8142,760,350,1091,644,64,36364
States,Massachusetts,2020,47,0.974493,30090,8301,7461,8246,284,3289,562,91,57671
States,Michigan,2020,47,0.569009,5974,6405,2350,216,103,66,86,64,15114
States,Minnesota,2020,47,0.503564,24537,10690,1813,1174,314,196,195,84,38724
States,Mississippi,2020,47,2.39543,5932,464,4559,56,3,7,264,31,11021
States,Missouri,2020,47,1.45462,21856,1927,244,40,9,54,351,48,24130
States,Montana,2020,47,0.830841,1841,971,1844,247,857,258,50,30,6018
States,Nebraska,2020,47,1.15711,8199,3360,40,2,63,3,135,73,11667
States,Nevada,2020,47,1.46653,2442,5017,512,4,2,1,117,25,7978
States,New Hampshire,2020,47,0.23175,1458,224,19,7,2,16,4,11,1726
States,New Jersey,2020,47,3.02809,19652,1502,1819,866,465,365,747,35,24669
States,New Mexico,2020,47,2.58567,19019,181,26,6,6,22,498,45,19260
States,New York,2020,47,1.22542,46700,47,320,12,2,5,577,125,47086
States,North Carolina,2020,47,0.973471,64342,13019,7615,1299,1067,488,855,138,87830
States,North Dakota,2020,47,2.06117,2795,211,0,1,1,0,62,12,3008
States,Ohio,2020,47,1.48655,7470,5188,45,4,280,467,200,36,13454
States,Oklahoma,2020,47,2.77035,2694,279,629,1143,449,40,145,18,5234
States,Oregon,2020,47,1.63314,24236,3251,6849,513,4,49,570,85,34902
States,Pennsylvania,2020,47,1.46058,48389,6792,1113,311,130,708,839,101,57443
States,Rhode Island,2020,47,0.680722,1051,6555,1456,991,118,406,72,26,10577
States,South Carolina,2020,47,2.16319,798,2495,2322,4429,94,402,228,25,10540
States,South Dakota,2020,47,0.558991,8003,329,32,26,9,9,47,31,8408
States,Tennessee,2020,47,1.71147,18487,3686,925,5912,2966,1095,566,109,33071
States,Texas,2020,47,1.83988,47241,349,492,591,1434,766,936,78,50873
States,Utah,2020,47,1.24423,1091,4863,7209,550,2955,2380,237,50,19048
States,Vermont,2020,47,1.5507,2265,171,26,42,3,8,39,12,2515
States,Virginia,2020,47,1.33995,53330,29454,2545,2524,1742,259,1204,163,89854
States,Washington,2020,47,0.96782,6482,5105,3531,138,171,1105,160,51,16532
States,West Virginia,2020,47,0.841354,5530,5969,2709,406,49,194,125,46,14857
States,Wisconsin,2020,47,0.836944,13421,402,2406,411,9,198,141,36,16847
States,Wyoming,2020,47,0.608788,1990,1130,247,390,9,12,23,13,3778
States,Commonwealth of the Northern Mariana Islands,2020,47,0,0,0,0,0,0,0,0,0,0
States,Puerto Rico,2020,47,8.83085,526,243,441,278,115,5,142,5,1608
States,Virgin Islands,2020,47,0.368324,1054,19,0,10,1,2,4,4,1086
States,New York City,2020,47,0.919554,8672,16601,266,8160,12473,18642,596,33,64814
States,Alabama,2020,48,1.40949,6033,3412,18711,1882,4669,1831,515,88,36538
States,Alaska,2020,48,1.12655,557,736,1367,0,2,1,30,12,2663
States,Arizona,2020,48,1.85596,794,6890,2255,696,135,60,201,33,10830
States,Arkansas,2020,48,1.15036,13783,640,87,61,91,29,169,53,14691
States,California,2020,48,1.95649,54155,3201,145,0,0,0,1125,115,57501
States,Colorado,2020,48,0.946194,5581,3945,475,4533,4537,2172,201,64,21243
States,Connecticut,2020,48,1.19934,15611,11452,8240,72,37,1108,438,69,36520
States,Delaware,2020,48,1.22967,2539,900,48,3987,138,195,96,17,7807
States,District of Columbia,2020,48,2.69151,1702,787,1090,248,15,22,104,4,3864
States,Florida,2020,48,0,0,0,0,0,0,0,0,0,0
States,Georgia,2020,48,2.21917,44451,13996,1018,19,75,103,1324,92,59662
States,Hawaii,2020,48,0.456361,1072,344,14,46,24,253,8,19,1753
States,Idaho,2020,48,1.9495,893,2860,1146,3219,158,239,166,35,8515
States,Illinois,2020,48,1.23645,42318,17075,1939,955,12,138,772,190,62437
States,Indiana,2020,48,1.59551,25126,8493,6288,678,345,2755,697,109,43685
States,Iowa,2020,48,0.957086,1419,40,785,334,616,45,31,16,3239
States,Kansas,2020,48,1.55475,5232,3821,2,3,3,8,141,26,9069
States,Kentucky,2020,48,1.66865,14434,9641,2545,781,48,298,463,90,27747
States,Louisiana,2020,48,0.939138,12955,18209,3639,133,635,100,335,89,35671
States,Maine,2020,48,0.600462,7723,2658,193,167,9,75,65,53,10825
States,Maryland,2020,48,1.86262,3620,28452,1396,56,145,208,631,64,33877
States,Massachusetts,2020,48,1.178,737,39141,4208,978,5026,844,600,91,50934
States,Michigan,2020,48,0.507937,5795,1575,8176,19,183,2,80,66,15750
States,Minnesota,2020,48,0.418028,17533,3336,2027,3751,371,1449,119,79,28467
States,Mississippi,2020,48,1.83196,1577,7432,1089,289,1,38,191,30,10426
States,Missouri,2020,48,1.44077,5229,5839,3198,2967,1904,4045,334,48,23182
States,Montana,2020,48,0.936937,1004,1041,711,1326,281,1187,52,31,5550
States,Nebraska,2020,48,1.37492,692,8353,76,496,109,20,134,73,9746
States,Nevada,2020,48,1.75416,4133,2086,842,429,55,322,138,27,7867
States,New Hampshire,2020,48,0.0878735,69,189,160,492,180,48,1,11,1138
States,New Jersey,2020,48,3.414,16031,3300,1711,239,912,947,790,35,23140
States,New Mexico,2020,48,2.03142,6356,1031,1753,6778,548,468,344,43,16934
States,New York,2020,48,1.21522,10180,4253,16279,1731,3452,8459,539,125,44354
States,North Carolina,2020,48,1.08362,8359,32705,30848,1255,2132,373,820,136,75672
States,North Dakota,2020,48,1.61858,1889,507,181,157,57,51,46,11,2842
States,Ohio,2020,48,1.24525,4243,3899,1061,46,90,137,118,33,9476
States,Oklahoma,2020,48,2.22059,4774,430,229,1,4,11,121,21,5449
States,Oregon,2020,48,1.52328,25994,1730,620,1633,827,313,474,86,31117
States,Pennsylvania,2020,48,1.80934,51330,1408,242,185,169,332,971,100,53666
States,Rhode Island,2020,48,0.946781,2876,4702,2120,205,5,126,95,30,10034
States,South Carolina,2020,48,2.02446,465,4016,296,1642,886,2179,192,25,9484
States,South Dakota,2020,48,0.436491,695,934,190,95,2714,2245,30,31,6873
States,Tennessee,2020,48,1.89113,28368,440,1434,132,33,51,576,109,30458
States,Texas,2020,48,1.88626,8016,31098,219,128,185,2819,801,79,42465
States,Utah,2020,48,1.2881,735,1704,5108,5217,668,2250,202,50,15682
States,Vermont,2020,48,1.40845,589,5,674,227,268,438,31,12,2201
States,Virginia,2020,48,1.57008,3266,60617,18626,3882,120,109,1360,163,86620
States,Washington,2020,48,0.922299,7275,6720,1010,689,52,84,146,51,15830
States,West Virginia,2020,48,1.11313,2046,3598,258,3867,18,95,110,47,9882
States,Wisconsin,2020,48,0.810305,9159,3351,1579,117,70,163,117,31,14439
States,Wyoming,2020,48,0.749197,2177,568,39,19,0,0,21,15,2803
States,Commonwealth of the Northern Mariana Islands,2020,48,0,0,0,0,0,0,0,0,0,0
States,Puerto Rico,2020,48,8.45481,334,378,394,35,14,217,116,5,1372
States,Virgin Islands,2020,48,0.695249,711,84,35,24,6,3,6,3,863
States,New York City,2020,48,0.994968,14799,36069,4326,1029,3271,2116,613,33,61610
States,Alabama,2020,49,1.44176,19760,1570,17787,357,1965,385,603,90,41824
States,Alaska,2020,49,0.608447,1299,1298,71,69,10,47,17,12,2794
States,Arizona,2020,49,1.7572,8362,3840,287,159,363,2582,274,34,15593
States,Arkansas,2020,49,1.14235,15357,108,196,20,17,59,180,54,15757
States,California,2020,49,1.74149,23628,10093,10664,26322,14,310,1237,115,71031
States,Colorado,2020,49,0.9531,23285,1025,534,245,17,75,240,64,25181
States,Connecticut,2020,49,1.42471,6966,10118,43,10415,4757,5463,538,74,37762
States,Delaware,2020,49,0.800162,6959,1882,105,466,341,120,79,19,9873
States,District of Columbia,2020,49,2.83991,2113,1053,253,1052,89,581,146,4,5141
States,Florida,2020,49,0,0,0,0,0,0,0,0,0,0
States,Georgia,2020,49,2.20708,63091,2031,238,88,26,269,1451,92,65743
States,Hawaii,2020,49,0.483351,714,334,428,174,74,138,9,17,1862
States,Idaho,2020,49,1.37559,1896,6920,287,160,413,138,135,35,9814
States,Illinois,2020,49,1.00892,68030,16,29,44,149,23,689,185,68291
States,Indiana,2020,49,1.31599,14037,26835,2186,1536,31,436,593,110,45061
States,Iowa,2020,49,1.13953,1443,1172,1253,251,37,144,49,16,4300
States,Kansas,2020,49,1.55023,7264,1372,62,802,140,423,156,26,10063
States,Kentucky,2020,49,1.64026,124,22472,4663,549,15,831,470,92,28654
States,Louisiana,2020,49,1.03682,6829,12910,2630,12121,117,1272,372,89,35879
States,Maine,2020,49,0.477042,1027,7921,2549,48,4,190,56,52,11739
States,Maryland,2020,49,1.5887,26945,5075,2662,3322,250,268,612,65,38522
States,Massachusetts,2020,49,1.09717,44473,4186,2778,5635,210,1141,641,91,58423
States,Michigan,2020,49,0.326924,5942,11898,167,20,9,11,59,64,18047
States,Minnesota,2020,49,0.332557,6615,22719,3385,26,199,133,110,77,33077
States,Mississippi,2020,49,2.33068,7906,2026,556,59,82,312,255,32,10941
States,Missouri,2020,49,1.38422,9272,311,8264,4685,769,178,325,48,23479
States,Montana,2020,49,0.906344,5694,235,197,61,22,80,57,30,6289
States,Nebraska,2020,49,1.10651,10309,558,104,8,133,4,123,74,11116
States,Nevada,2020,49,2.04537,2814,1468,919,188,24,3094,174,27,8507
States,New Hampshire,2020,49,0.184957,1436,92,6,7,52,29,3,11,1622
States,New Jersey,2020,49,3.31967,8355,5463,409,3525,2790,2141,753,33,22683
States,New Mexico,2020,49,2.16117,14465,184,19,0,0,0,317,47,14668
States,New York,2020,49,1.40623,23130,5873,10502,421,1565,394,589,125,41885
States,North Carolina,2020,49,1.17459,6795,5219,31599,15596,1306,18832,932,137,79347
States,North Dakota,2020,49,1.53626,235,1225,828,203,287,21,43,11,2799
States,Ohio,2020,49,1.45412,4377,3993,959,2307,290,40,174,35,11966
States,Oklahoma,2020,49,2.32592,6626,28,102,41,12,27,159,21,6836
States,Oregon,2020,49,1.28948,27418,3984,297,1139,78,43,425,86,32959
States,Pennsylvania,2020,49,1.75474,14667,3564,34761,660,679,150,956,101,54481
States,Rhode Island,2020,49,0.73622,5025,972,725,544,2267,790,76,29,10323
States,South Carolina,2020,49,2.00816,3892,761,1168,541,194,2756,187,25,9312
States,South Dakota,2020,49,0.51969,3961,4162,175,83,106,172,45,32,8659
States,Tennessee,2020,49,2.04144,18680,4312,3704,5293,485,346,670,110,32820
States,Texas,2020,49,1.76151,8238,30759,5300,443,134,201,794,71,45075
States,Utah,2020,49,1.00728,11091,4383,297,2163,121,212,184,50,18267
States,Vermont,2020,49,0.698174,1907,905,647,13,95,157,26,11,3724
States,Virginia,2020,49,1.48867,26230,23435,10061,26883,328,4084,1355,163,91021
States,Washington,2020,49,0.746175,7071,5414,3422,25,4,12,119,49,15948
States,West Virginia,2020,49,0.939551,10861,399,2272,125,410,408,136,47,14475
States,Wisconsin,2020,49,0.726376,10906,1099,113,2262,120,506,109,36,15006
States,Wyoming,2020,49,0.92397,1138,1699,303,216,53,379,35,14,3788
States,Commonwealth of the Northern Mariana Islands,2020,49,0,0,0,0,0,0,0,0,0,0
States,Puerto Rico,2020,49,9.71844,852,172,8,20,17,32,107,4,1101
States,Virgin Islands,2020,49,0.433651,646,214,32,24,47,190,5,4,1153
States,New York City,2020,49,0.9422,18856,42519,2990,354,1446,63,624,35,66228
States,Alabama,2020,50,1.52792,34741,4459,489,412,1125,530,638,90,41756
States,Alaska,2020,50,0.915605,1054,631,513,248,40,26,23,12,2512
States,Arizona,2020,50,1.51662,40,6171,1157,416,5914,1797,235,33,15495
States,Arkansas,2020,50,1.12172,4429,1295,5148,1551,2838,340,175,54,15601
States,California,2020,50,1.96875,15739,14895,27815,264,6289,2909,1337,114,67911
States,Colorado,2020,50,0.850729,9650,8577,1473,1309,2767,1614,216,67,25390
States,Connecticut,2020,50,1.50344,21831,12741,572,557,1,16,537,75,35718
States,Delaware,2020,50,0.813008,1988,1104,485,1155,4693,46,77,19,9471
States,District of Columbia,2020,50,2.93153,3859,1291,15,14,5,1,152,4,5185
States,Florida,2020,50,0,0,0,0,0,0,0,0,0,0
States,Georgia,2020,50,2.36603,65891,486,382,171,21,81,1586,93,67032
States,Hawaii,2020,50,0.892414,1493,114,308,23,70,9,18,18,2017
States,Idaho,2020,50,1.22654,3411,3841,1783,151,163,27,115,34,9376
States,Illinois,2020,50,0.987136,50236,2894,8278,3963,95,1698,663,188,67164
States,Indiana,2020,50,1.28963,43914,843,43,164,5,5,580,108,44974
States,Iowa,2020,50,0.956697,44,3357,243,48,272,8,38,14,3972
States,Kansas,2020,50,1.30124,3392,6241,463,31,79,15,133,26,10221
States,Kentucky,2020,50,1.1935,5543,1789,18542,3014,31,239,348,92,29158
States,Louisiana,2020,50,1.08135,4668,16287,11017,1730,1603,761,390,88,36066
States,Maine,2020,50,0.453317,5751,1043,2052,2244,191,190,52,52,11471
States,Maryland,2020,50,1.52261,20048,1485,3103,410,4200,7139,554,65,36385
States,Massachusetts,2020,50,1.04216,36861,12150,363,1118,2073,4048,590,92,56613
States,Michigan,2020,50,0.375495,18538,645,129,61,4,64,73,68,19441
States,Minnesota,2020,50,0.251529,13535,14873,917,5277,92,292,88,80,34986
States,Mississippi,2020,50,2.60094,1433,6495,721,855,4,27,248,29,9535
States,Missouri,2020,50,1.28939,13549,6551,3317,451,118,134,311,48,24120
States,Montana,2020,50,0.852946,4162,547,1512,57,49,4,54,30,6331
States,Nebraska,2020,50,0.937035,8488,1007,1621,187,14,102,107,74,11419
States,Nevada,2020,50,0.898242,4384,976,577,502,948,406,70,26,7793
States,New Hampshire,2020,50,0.113636,803,456,81,6,138,276,2,11,1760
States,New Jersey,2020,50,2.82342,5560,7675,4099,172,2234,3813,665,34,23553
States,New Mexico,2020,50,1.74688,8587,24993,32,1394,1986,618,657,46,37610
States,New York,2020,50,1.64306,33036,8769,77,2948,498,136,747,124,45464
States,North Carolina,2020,50,1.21888,54713,14810,5710,724,2779,681,968,136,79417
States,North Dakota,2020,50,1.05455,56,1918,594,45,16,121,29,12,2750
States,Ohio,2020,50,1.29419,9204,2303,722,333,54,56,164,38,12672
States,Oklahoma,2020,50,2.81187,5775,12,81,420,70,79,181,22,6437
States,Oregon,2020,50,1.33668,11888,16780,526,2264,1,37,421,87,31496
States,Pennsylvania,2020,50,1.61543,44855,5883,1603,15,23,53,847,102,52432
States,Rhode Island,2020,50,0.65941,4215,350,4590,312,20,67,63,29,9554
States,South Carolina,2020,50,2.2147,1855,870,5483,83,1941,108,229,25,10340
States,South Dakota,2020,50,0.652629,1929,3553,1779,298,18,544,53,32,8121
States,Tennessee,2020,50,1.79852,29104,2182,173,1097,457,181,597,108,33194
States,Texas,2020,50,1.675,13799,15306,10319,1990,1395,6982,834,80,49791
States,Utah,2020,50,1.0087,15501,545,526,1275,335,555,189,50,18737
States,Vermont,2020,50,0.586601,1763,217,1163,56,4,36,19,11,3239
States,Virginia,2020,50,1.4173,8626,69700,9225,1027,486,543,1270,164,89607
States,Washington,2020,50,0.770967,4773,8360,2349,416,32,24,123,49,15954
States,West Virginia,2020,50,1.02048,13056,400,38,25,4,0,138,49,13523
States,Wisconsin,2020,50,0.698201,9210,6672,9,7,0,0,111,36,15898
States,Wyoming,2020,50,1.07618,3423,30,56,20,2,0,38,15,3531
States,Commonwealth of the Northern Mariana Islands,2020,50,0,0,0,0,0,0,0,0,0,0
States,Puerto Rico,2020,50,6.20012,162,419,826,103,66,53,101,5,1629
States,Virgin Islands,2020,50,0.621118,217,371,87,27,17,86,5,3,805
States,New York City,2020,50,1.1021,52428,8496,2148,332,73,401,704,34,63878
States,Alabama,2020,51,1.46654,30105,6084,4043,85,2,48,592,89,40367
States,Alaska,2020,51,0.630798,1917,500,118,140,19,1,17,12,2695
States,Arizona,2020,51,1.45493,10721,2615,67,15,348,324,205,32,14090
States,Arkansas,2020,51,1.05314,5259,8905,288,48,99,24,154,53,14623
States,California,2020,51,1.99653,998,45351,10291,6260,394,166,1267,114,63460
States,Colorado,2020,51,0.736702,21621,1847,506,34,14,4,177,64,24026
States,Connecticut,2020,51,1.11529,32396,758,113,278,29,229,377,72,33803
States,Delaware,2020,51,0.778037,3952,3299,1732,13,0,1,70,18,8997
States,District of Columbia,2020,51,2.92363,2191,1281,1080,214,36,226,147,4,5028
States,Florida,2020,51,0,0,0,0,0,0,0,0,0,0
States,Georgia,2020,51,2.57525,50543,12357,3513,61,138,333,1724,94,66945
States,Hawaii,2020,51,0.435493,1514,193,99,26,1,4,8,18,1837
States,Idaho,2020,51,1.11063,8131,400,201,146,181,215,103,33,9274
States,Illinois,2020,51,0.901844,57126,6289,195,211,91,68,577,185,63980
States,Indiana,2020,51,1.05791,8326,10053,13065,3030,819,8378,462,109,43671
States,Iowa,2020,51,1.3224,1612,484,410,442,304,529,50,15,3781
States,Kansas,2020,51,1.39145,1697,2169,2740,2037,323,808,136,25,9774
States,Kentucky,2020,51,1.1384,18980,5326,2031,348,591,43,311,92,27319
States,Louisiana,2020,51,1.0095,33427,1385,168,87,0,0,354,88,35067
States,Maine,2020,51,0.464165,5074,7524,62,6,43,2,59,52,12711
States,Maryland,2020,51,1.32322,16102,773,2420,11561,2965,1245,464,63,35066
States,Massachusetts,2020,51,1.05308,42685,2623,6161,265,87,217,548,91,52038
States,Michigan,2020,51,0.324594,6761,4853,33,78,199,91,39,63,12015
States,Minnesota,2020,51,0.141628,6981,18311,9871,204,1143,206,52,77,36716
States,Mississippi,2020,51,2.72123,7282,807,300,105,1118,163,266,25,9775
States,Missouri,2020,51,1.18162,18657,3032,1758,57,19,4,278,48,23527
States,Montana,2020,51,0.749601,1262,4328,655,12,5,8,47,30,6270
States,Nebraska,2020,51,0.796776,8910,618,145,314,636,296,87,73,10919
States,Nevada,2020,51,1.70358,3251,2207,2032,325,129,274,140,26,8218
